# file...... multi_voltageC.csv
# date...... Wed Sep 15 15:27:07 2021
# user...... megan
# host...... (null)
# group..... class=meter
# property.. measured_voltage_C
# limit..... 0
# interval.. 60
# timestamp,Meter2,Meter1,Meter5,Meter3,Meter4,1_2_3,4_5_6,7_8_9,13_14_15,10_11_12,22_23_24,19_20_21,16_17_18
2018-01-01 00:58:00 CST,-1176.84+2077.16j,-1177.99+2077.86j,-1200.89+2080j,-1163.9+2075.67j,-1162.94+2074.96j,-1167.87+2073.48j,-1175.94+2076.52j,-1174.85+2075.69j,-1162.33+2073.35j,-1163.9+2075.67j,-1163.73+2075.42j,-1163.9+2075.67j,-1162.72+2074.58j
2018-01-01 00:59:00 CST,-1180.35+2081.78j,-1181.49+2082.53j,-1200.89+2080j,-1170.05+2086.26j,-1169.11+2085.56j,-1171.38+2077.76j,-1179.91+2080.92j,-1178.86+2079.89j,-1168.52+2083.95j,-1170.05+2086.26j,-1169.85+2086.04j,-1170.05+2086.26j,-1168.91+2085.2j
2018-01-01 01:00:00 CST,-1187.07+2095.01j,-1187.92+2095.99j,-1200.89+2080j,-1179.63+2113.43j,-1178.84+2112.93j,-1178.64+2091.09j,-1187.09+2095.12j,-1186.43+2094.46j,-1178.28+2111.3j,-1179.63+2113.43j,-1179.54+2113.29j,-1179.63+2113.43j,-1178.7+2112.85j
2018-01-01 01:01:00 CST,-1190.27+2087.89j,-1190.45+2089.44j,-1200.89+2080j,-1181.79+2102.13j,-1181+2101.65j,-1182.06+2084.36j,-1189.79+2088.64j,-1189.21+2088j,-1180.43+2100.03j,-1181.79+2102.13j,-1181.69+2101.96j,-1181.79+2102.13j,-1180.86+2101.56j
2018-01-01 01:02:00 CST,-1192.59+2089.74j,-1192.65+2090.86j,-1200.89+2080j,-1185.56+2103.09j,-1184.89+2102.49j,-1184.36+2086.93j,-1191.96+2090.19j,-1191.4+2089.63j,-1184.36+2100.84j,-1185.56+2103.09j,-1185.44+2102.89j,-1185.56+2103.09j,-1184.86+2102.31j
2018-01-01 01:03:00 CST,-1185.91+2073.12j,-1186.06+2074.64j,-1200.89+2080j,-1172.82+2072.43j,-1172.21+2071.74j,-1177.74+2070.01j,-1185.4+2073.88j,-1184.85+2073.24j,-1171.65+2070.09j,-1172.82+2072.43j,-1172.69+2072.24j,-1172.83+2072.43j,-1172.13+2071.59j
2018-01-01 01:04:00 CST,-1188.13+2071.34j,-1188.16+2072.43j,-1200.89+2080j,-1174.96+2068.68j,-1174.38+2067.98j,-1179.98+2068.5j,-1187.99+2070.74j,-1187.42+2070.12j,-1173.77+2066.37j,-1174.96+2068.68j,-1174.84+2068.47j,-1174.96+2068.68j,-1174.33+2067.78j
2018-01-01 01:05:00 CST,-1187.52+2068.66j,-1187.65+2069.99j,-1200.89+2080j,-1174.95+2064.87j,-1174.29+2064.06j,-1179.27+2065.94j,-1187.26+2068.08j,-1186.7+2067.42j,-1173.7+2062.44j,-1174.95+2064.87j,-1175.05+2064.81j,-1174.95+2064.87j,-1174.17+2063.83j
2018-01-01 01:06:00 CST,-1192.72+2090.17j,-1193.19+2091.31j,-1200.89+2080j,-1185.94+2106.56j,-1185.27+2105.71j,-1183.94+2087.05j,-1193.25+2089.64j,-1192.7+2089.11j,-1184.79+2104.04j,-1185.94+2106.56j,-1185.99+2106.47j,-1185.94+2106.56j,-1185.15+2105.47j
2018-01-01 01:07:00 CST,-1188.58+2086.14j,-1189.39+2086.87j,-1200.89+2080j,-1179.72+2096.97j,-1178.99+2096.23j,-1179.72+2082.39j,-1189.49+2084.98j,-1188.92+2084.44j,-1178.37+2094.64j,-1179.72+2096.97j,-1179.6+2096.82j,-1179.72+2096.97j,-1178.84+2096j
2018-01-01 01:08:00 CST,-1187.93+2087.34j,-1188.65+2087.98j,-1200.89+2080j,-1178.25+2098.61j,-1177.39+2097.96j,-1179.57+2084.11j,-1188.58+2086.26j,-1188+2085.81j,-1176.77+2096.4j,-1178.25+2098.61j,-1178.31+2098.51j,-1178.25+2098.61j,-1177.17+2097.78j
2018-01-01 01:09:00 CST,-1185.86+2078.57j,-1186.65+2079.03j,-1200.89+2080j,-1173.95+2080.19j,-1173.07+2079.5j,-1177.79+2075.69j,-1186.79+2077.31j,-1186.21+2076.79j,-1172.49+2077.88j,-1173.95+2080.19j,-1173.96+2080.05j,-1173.95+2080.19j,-1172.88+2079.24j
2018-01-01 01:10:00 CST,-1183.75+2074.91j,-1184.65+2075.49j,-1200.89+2080j,-1171.39+2073.09j,-1170.52+2072.45j,-1175.63+2071.12j,-1184.42+2073.68j,-1183.84+2073.28j,-1169.91+2070.85j,-1171.39+2073.09j,-1171.52+2073.02j,-1171.39+2073.09j,-1170.34+2072.23j
2018-01-01 01:11:00 CST,-1181.87+2075.95j,-1182.77+2076.38j,-1200.89+2080j,-1167.71+2074.52j,-1166.84+2073.91j,-1173.8+2073.25j,-1182.47+2074.56j,-1181.95+2074.13j,-1166.21+2072.32j,-1167.71+2074.52j,-1167.64+2074.33j,-1167.71+2074.52j,-1166.65+2073.69j
2018-01-01 01:12:00 CST,-1183.34+2096.55j,-1184.14+2096.52j,-1200.89+2080j,-1171.53+2111.29j,-1170.66+2110.64j,-1175.22+2093.92j,-1183.33+2095.27j,-1182.82+2094.86j,-1170.19+2108.95j,-1171.53+2111.29j,-1171.39+2111.09j,-1171.53+2111.29j,-1170.43+2110.51j
2018-01-01 01:13:00 CST,-1184.85+2092.41j,-1185.76+2092.75j,-1200.89+2080j,-1175.75+2104.98j,-1174.89+2104.32j,-1176.33+2089.2j,-1184.77+2091.51j,-1184.24+2091.11j,-1174.36+2102.68j,-1175.75+2104.98j,-1175.63+2104.81j,-1175.75+2104.98j,-1174.67+2104.13j
2018-01-01 01:14:00 CST,-1182.45+2092.96j,-1183.45+2093.27j,-1200.89+2080j,-1171.38+2105.65j,-1170.46+2105.13j,-1173.68+2089.84j,-1182.47+2092.13j,-1181.95+2091.75j,-1169.82+2103.55j,-1171.38+2105.65j,-1171.27+2105.45j,-1171.38+2105.65j,-1170.23+2105j
2018-01-01 01:15:00 CST,-1181.26+2084.67j,-1182.16+2085.01j,-1200.89+2080j,-1168.09+2089.59j,-1167.23+2088.89j,-1173.25+2082j,-1181.29+2083.85j,-1180.79+2083.44j,-1166.75+2087.2j,-1168.09+2089.59j,-1167.91+2089.42j,-1168.1+2089.59j,-1166.99+2088.71j
2018-01-01 01:16:00 CST,-1180.24+2077.09j,-1181.02+2077.61j,-1200.89+2080j,-1165.22+2075.87j,-1164.29+2075.16j,-1172.94+2073.76j,-1180.33+2076.4j,-1179.84+2075.88j,-1163.75+2073.47j,-1165.22+2075.87j,-1165.1+2075.7j,-1165.22+2075.87j,-1164.05+2074.95j
2018-01-01 01:17:00 CST,-1184.03+2077.18j,-1184.79+2077.57j,-1200.89+2080j,-1171.39+2075.29j,-1170.52+2074.47j,-1176.82+2074.53j,-1184.49+2076.57j,-1184.01+2076.06j,-1170.04+2072.67j,-1171.39+2075.29j,-1171.27+2075.13j,-1171.39+2075.29j,-1170.3+2074.25j
